name,categories,lat,long
Coombe Lodge (Beefeater),Restaurant,51.36254688260847,-0.07160027655361718
Wolfie's Man Cave,Sports Bar,51.361695,0.002378
Change Of Horses,Pub,51.359493,0.069903
Woodman,Pub,51.35925409314159,0.06757557392120361
The Chelsfield Public House,Bar,51.356898729697946,0.10642849109890168
Simon & Colin's house of fun,Other Nightlife,51.357445,0.107839
The Five Bells,Pub,51.357274,0.127873
The Kentagon,Bar,51.361765029558136,0.2630066437843223
The Grasshopper Inn,Bar,51.357509874236534,0.2644435190161272
Brands Hatch Hailwood Bar,Bar,51.35979128750534,0.26559340391052877
The Richmond Pub,Pub,51.361292187396934,0.263150522935982
The White Swan,Pub,51.35726008292322,0.2941208526939859
Gander Inn,Pub,51.37136373096205,-0.20889066067146445
The Plough,Pub,51.36658432919155,-0.20589170172940363
The Dolphin,Pub,51.369361,-0.19472
Red Lion Public House,Beer Garden,51.3678738048272,-0.1945787095165549
The Crown Sutton,Pub,51.368160163337826,-0.1953466236591339
The Prince Regent,Pub,51.370468,-0.194831
Butterchurn,Bar,51.36952045094591,-0.18014686348703388
The Robin Hood,Pub,51.368523,-0.172664
The Sun,Pub,51.367073003483895,-0.16422500425445996
Lord Palmerston,Pub,51.368899240901506,-0.16186481228260163
Rose And Crown,Pub,51.36858313037125,-0.15502350709630597
The Railway Tavern,Pub,51.369221,-0.165909
The Plough,Pub,51.3676332944072,-0.13208872162835586
Harvest Home,Pub,51.369106,-0.12633204460144043
The Waddon Pub,Pub,51.368341300543364,-0.11449690243120686
Hare & Hounds,Pub,51.37123390509952,-0.11729021397414867
Loop Lounge,Nightclub,51.37272807308211,-0.11853515719403232
The Ludoquist,Gaming Cafe,51.37153038040552,-0.1003305710260288
The Skylark (Wetherspoon),Pub,51.3661889967684,-0.09910809365004339
The Spreadeagle,Pub,51.37239980648064,-0.0999907352758226
The Green Dragon,Pub,51.37171968746061,-0.10043536319543704
The Crown & Pepper,Pub,51.36911896641011,-0.09955034051567693
The Milan Bar (Lloyds No.1 Bar),Pub,51.37309025258769,-0.10015518595809504
Dog & Bull,Pub,51.373081096937405,-0.10148720048776085
Art & Craft,Beer Bar,51.372522,-0.101173
The Odd Shoe,Pub,51.37331860365068,-0.09879344844844366
Bad Apple,Nightclub,51.37340265763354,-0.09930829526835787
Ruskin House,Event Space,51.36723145612324,-0.0962904633201228
Bulls Head,Pub,51.36961553923054,-0.10116380023125468
Market Tavern,Pub,51.371873,-0.100766
Scream lounge,Bar,51.36661088376932,-0.09938770466605686
cafe havana,Other Nightlife,51.36666126805345,-0.0993629065264507
Club 88 degrees,Nightclub,51.371731,-0.099383
Dice Bar and Club,Nightclub,51.372453579847864,-0.10012070155360593
The Dutchie Restaurant & Cocktail Bar,Caribbean Restaurant,51.3734332,-0.1000483
Memory Box,Cocktail Bar,51.370746,-0.100339
Luna,Nightclub,51.372967,-0.100096
Mist Lounge,Cocktail Bar,51.36905770803493,-0.09978353977203369
The Edge,Pub,51.36757493019104,-0.099044
Brgr&Beer,Burger Joint,51.372336275901574,-0.1011514663696289
The Roxbury,Nightclub,51.37297597560096,-0.10011629424323425
South Beats,Wine Bar,51.36839510000001,-0.099519
The Granaries,Nightclub,51.372574,-0.099869
Joe Bananas,Nightclub,51.373044,-0.100128
Bar Red Square,Pub,51.37159286866363,-0.1002712232779783
The Surrey Cricketers,Pub,51.368047416028624,-0.10152030606775458
Soulful Cellar,Bar,51.371072,-0.09915
Ananda Lounge,Nightclub,51.37315,-0.102338
Studio 69,Gay Bar,51.369119,-0.096425
The Cantina Bar Croydon,Bar,51.37112400339111,-0.10040044784545898
Goose on the Market,Pub,51.37186128789334,-0.10060691612110649
Project B,Bar,51.373682487411614,-0.10052998931925267
Rileys,Sports Bar,51.3736963806163,-0.10191935096765072
The Ship,Pub,51.37205153127969,-0.10040459492967263
Graneries,Nightclub,51.37358563306449,-0.09998142541099576
The Royal Standard,Pub,51.37008046367005,-0.10141821881421303
The Crown,Pub,51.3738180145079,-0.05425722921966789
The Surprise,Pub,51.36796926536853,-0.053762197494506836
The Sandrock Hotel,Pub,51.366807114947264,-0.05260884761810303
The Goat,Pub,51.36990543195417,-0.03107778578866766
The Warren,Pub,51.37058788348152,0.008660958990710978
Two Doves,Pub,51.372750741360335,0.039560871184525545
The Maxwell,Pub,51.37196427824269,0.0909313821170439
Orpington Liberal Club,Bar,51.37309309274106,0.09651660919189453
The Plough Inn,Pub,51.36844083952005,0.2098452735647017
The Malt Shovel,Pub,51.36727234248801,0.21071030339183403
The Five Bells,Pub,51.36920716589879,0.21407195177135965
Eynsford Riverside Club,Bar,51.3684191,0.20929469999998673
Castle Hotel,Pub,51.36786209422991,0.21219491958618164
The Rising Sun,Pub,51.366572,0.275933
George Inn,Pub,51.3693457223808,0.36008119583129883
White Hart,Pub,51.373401014658654,0.45812990688490285
The White Horse - Borstal,Pub,51.373301,0.485743
North End Tavern,Pub,51.376534,-0.237131
Rumours,Bar,51.37754600247885,-0.23832323000076341
Lord Nelson pub,Pub,51.37985570844425,-0.2184439749854914
Royal British Legion,Pub,51.37781289959371,-0.17093709078474914
Brudna Willa W Londynę,Hookah Bar,51.38144579778578,-0.17304928353746893
The Red Lion,Pub,51.378301,-0.157741
The Terrace,Bar,51.37877,-0.161958
Croydon Retail Distribution Depot,Brewery,51.37640178231189,-0.12830217344080624
Bedford Tavern,Pub,51.37876408593697,-0.09536380303010367
The Old Fox And Hounds,Pub,51.3782291265089,-0.10291670472748561
Davy's Wine Vaults,Wine Bar,51.37885356710621,-0.10350734126868967
Babylon Inn,Pub,51.378773107198526,-0.10243505472338467
Pock,Lounge,51.37994386648994,-0.10444820060422985
Lansdowne Lounge Bar,Hotel Bar,51.37622537771332,-0.09791208185689773
The Oval Tavern,Pub,51.37821703801175,-0.08757374051557965
The Alma Tavern,Pub,51.379374,-0.080546
The Builders Arms,Pub,51.37971196313511,-0.08610636503212535
The Orchard,Pub,51.37898347919244,-0.08877799978000872
Ruskin's,Bar,51.37867650010887,-0.07939039790486606
aladdins's,Lounge,51.37982412575921,-0.08802218906693872
Claret & Ale,Pub,51.380007373423545,-0.07377396182731018
Addiscombe Sports And Social Club,Pub,51.38309299245881,-0.07351402096485032
The Railway Hotel - Ember Inns,Pub,51.380359418257406,-0.013292493194962873
Ex-Blues Sports Club,Sports Bar,51.37809990573933,-0.005765462110035874
Jonathan faint photography studio,Strip Club,51.37756716027055,0.005061996793093523
Th Great British Carvery,Pub,51.38346869097903,0.002414284503605844
The George,Pub,51.379378523697476,0.01842424351900265
Tom Fullery,Pub,51.380119,0.024514
Slug & Lettuce,Bar,51.38205,0.030079
The Cricketers,Pub,51.381109,0.09918
The Beech Tree,Pub,51.382167999696996,0.11968933544351679
Chequers,Pub,51.382046692748254,0.21923303604125974
Bfestival,Other Nightlife,51.382838,0.29305
Railway Inn,Pub,51.382698703408785,0.37876017401066325
The Cock inn,Bar,51.37961021630736,0.3895925090140683
The Doig's Head,Bar,51.37709986996634,0.45928616537996153
The Waters Edge (Hungry Horse),Pub,51.37920318082383,0.4750583845896943
Mango Joes Bar,Bar,51.37977664875218,0.4761672019958496
Morden Brook,Pub,51.3910616539285,-0.22189455681419296
Kalahari Kiwi,Beer Garden,51.38928621547123,-0.19158494290853728
The Goat,Bar,51.388999,-0.158837
The Crown Of Mitcham,Pub,51.389046,-0.15879047
Saints & Sinners,Pub,51.387816,-0.110975
The Horseshoe,Pub,51.39360208258392,-0.11479318141937256
Green Dragon,Pub,51.39004786731239,-0.11243820190429688
Pelican Rum Bar,Cocktail Bar,51.388194,-0.115084
Pawsons Arms,Pub,51.393048,-0.096649
Lion,Pub,51.391217,-0.099954
Selhurst Railway Club,Bar,51.392513865099346,-0.0885234399957748
The White Horse,Pub,51.388929,-0.090731
Two Brewers,Pub,51.388556,-0.089886
The Gold Coast Bar & Restaurant,African Restaurant,51.39177138157308,-0.06633652235879549
Joiners Arms,Pub,51.386664598739785,-0.07096237670583694
Hazelnut Fleurs,Wine Bar,51.38963773258861,-0.05842475369080803
Heath Hayes Conservative Club,Pub,51.387455,0.009125
The Chatterton Arms,Pub,51.392474368254724,0.035708775463035636
The Chequers,Pub,51.38953482,0.047394
international goodfellas bromley,Bar,51.38781233017952,0.05102455072726874
The Daylight Inn,Pub,51.38951761802021,0.07525550567596341
One Inn the Wood,Pub,51.390172181557176,0.07390679904646576
Desperados,Mexican Restaurant,51.389903,0.074922
fighting cocks,Pub,51.39145457305465,0.24011079549693656
The Bull Horton Kirby,Bar,51.391535079706074,0.24421407802777956
The Leather Bottle,Pub,51.390706300735474,0.3988015651702881
Meadow Rooms,Lounge,51.390729,0.397262
temple farm workmens club,Bar,51.38796729825702,0.47943743214644235
Central Ward Residents Club,Other Nightlife,51.39902516273776,-0.2075515609224318
Ganleys Irish Bar,Bar,51.402435595368814,-0.1938727642079411
The Royal Surrey,Pub,51.402843618438325,-0.19197682420266962
Sutton Arms,Pub,51.400189759158344,-0.19096363496587676
Hangover Central,Beer Garden,51.399593425311835,-0.18967421812629467
Casuarina Tree,Bar,51.397877,-0.17232724
The Windmill,Pub,51.401742571862634,-0.16081634408571294
Rejez,Pub,51.40127041234148,-0.1182615268713511
Metzi Bar,Lounge,51.402877,-0.118103
Eel Pie Club,Nightclub,51.39789056479398,-0.1179768222244247
The Flora Sandes  (Wetherspoon),Pub,51.39850984812282,-0.09952964962840614
Thomas Farley,Pub,51.39844512939453,-0.09587100148200989
Railway Telegraph,Pub,51.39823747224751,-0.10076682353704054
The Clifton Arms,Pub,51.39648150375334,-0.08600037704733748
Crystals Night Club,Nightclub,51.39828062694981,-0.08658905415980436
The Albert Tavern,Pub,51.39751237639974,-0.06641697739004265
The Albion,Pub,51.399574207555546,-0.07455420604431512
The Prince of Wales,Pub,51.397132,-0.0739
The Jolly Sailor,Pub,51.39938471201949,-0.0746685444959032
The Portmanor,Pub,51.39886558055878,-0.07313311100006104
The Elm Tree,Pub,51.39864653870314,-0.04503799601423721
Aces Wine Bar,Bar,51.39994585666614,0.004070775832202691
The Richmal Crompton (Wetherspoon),Pub,51.399678898406954,0.016967418473892874
Rumour Bar and Lounge,Bar,51.39954548683354,0.016569925268797
Tigers Head,Pub,51.397926807403564,0.02056717872619629
Ravens bar and grill @ Bromley FC,Bar,51.398772,0.017727
IGF International Good Fellas,Nightclub,51.39958645742824,0.01672972147916338
Lloyds Pub,Pub,51.39897673699815,0.01628429945901534
Bricklayers Arms,Pub,51.39901957207582,0.03176002029485646
The Lord Holmesdale,Pub,51.398950113170976,0.03195659106311979
The Queen,Bar,51.40216724300665,0.24929576652342067
The Bridges,Bar,51.401294633941,0.24527625409928577
The Jolly Miller,Pub,51.403475,0.247231
The Kings Arms,Pub,51.401662213504565,0.3558731558171478
Inn On The Lake,Hotel Bar,51.402950786694916,0.4075320812229884
Three Crutches,Pub,51.39933106425382,0.4540056624307131
Park tavern,Bar,51.39808111187945,0.46046018600463867
Coach & Horses,Pub,51.39854939930897,0.4863995160974861
Raynes Park Tavern,Pub,51.409587867609794,-0.23011872176771117
The Cavern Pub,Pub,51.4097014861614,-0.23394522894311195
The Edward Rayne (Wetherspoon),Pub,51.40971901205347,-0.2286946874175395
Raynes Park Sports Bar,Sports Bar,51.408976,-0.228885
Raynes Park Social Club,Bar,51.40836160664242,-0.23809432983398438
The Edward Tavern,Pub,51.40990522247856,-0.22137105096593246
48 Sydney road,Beer Garden,51.409212,-0.219961
The Leather Bottle,Pub,51.41107958580372,-0.20909898563996945
Prince of Wales,Pub,51.40893825705839,-0.19434930268335693
The Trafalgar,Pub,51.41247992760844,-0.1874087662018967
Wimbledon Brewery,Brewery,51.41315176513445,-0.17435118474840197
Gardeners Arms,Pub,51.410304624500135,-0.16187348253331277
The windmill public house,Pub,51.40903978368079,-0.161104535671822
poppy club,Pub,51.40858459472656,-0.16503679752349854
The Poppy Club,Pub,51.40637969970703,-0.16167283058166504
Mitcham Mint,Pub,51.412865,-0.14213663
Reform Tavern,Pub,51.40707850065212,-0.09963825075253614
Anerley Arms,Pub,51.41274479910761,-0.06613131283943309
Goldsmiths Arms,Pub,51.41349993484476,-0.05211414501091546
The Moon & Stars (Wetherspoon),Pub,51.4128620370026,-0.05086935452893012
The Maple Tree,Pub,51.411988677552145,-0.05784988403320312
Golden Lion,Pub,51.411564858551245,-0.058677565105092803
Penge & District Trade Union and Social Club,Bar,51.409588,-0.050858
Ben's Yard,Gay Bar,51.413409,-0.057033
The Penge Conservative Club,Bar,51.412327,-0.037568
West Beckenham Conservative Club,Social Club,51.40855855330238,-0.041404677321534925
Ye George Inn,Pub,51.40733404010343,-0.027588811748775366
Kelsey House Bar & Kitchen,Cocktail Bar,51.40767264938668,-0.025916895945039615
Bridgebar & The Bridge Nightclub,Nightclub,51.41083592071575,-0.025096705482352922
Burger & Bubbles,Burger Joint,51.411158,-0.025094
Slug & Lettuce,Bar,51.40754463215789,-0.027259096048606168
La Rascasse,French Restaurant,51.40792254703971,-0.025351797615625764
Two-Ten,Bar,51.406715,-0.028390847
Bocca Social,Bar,51.40843,-0.025294572
Time,Bar,51.41120274918952,-0.025830110143123572
Hop and Rye,Pub,51.41084102306282,0.010269541463529422
The Beech tree,Pub,51.41085642436355,0.010161013366229299
Casa Da Cachaca Brazilian Party,Pub,51.40879,0.010868
Bromley United Services Club,Other Nightlife,51.40953927092689,0.0104118012101661
Freelands Tavern,Pub,51.41020337873729,0.02454536384878194
The Railway Tavern,Bar,51.40790174662663,0.016724847549452544
The Red Lion,Pub,51.40997241018873,0.021675954062915705
Crown & Anchor,Pub,51.407753,0.021074
Anglesey Arms,Pub,51.40870291155604,0.020846128463745117
White Horse,Pub,51.40975305955512,0.020805844216176626
Prince Frederick,Pub,51.40800065078727,0.01903455639512328
Rack City,Hookah Bar,51.41219,0.01755
Bar du Vin,Bar,51.407126,0.016392
The Ramblers Rest,Pub,51.408749192486546,0.06259517271430465
Imperial Arms,Bar,51.40919013530581,0.06218032848274448
The Tigers Head,Pub,51.409066627376426,0.07434048255817127
Greyhound,Bar,51.4106,0.235712
The Millis Brewing Company,Brewery,51.410275558144754,0.25920867919921875
Istead Rise Community Centre,Other Nightlife,51.40863041899942,0.3512486687882187
The George,Pub,51.411357336536646,0.377582248660673
sir john falstaff,Pub,51.411155547420556,0.4588589072227478
The Swan,Pub,51.420817329398496,-0.22074898551550906
Wimbledon Village Club,Speakeasy,51.423199,-0.216625
Loxley's Restaurant & Wine Bar,Restaurant,51.4227812,-0.2173417
The Alexandra,Pub,51.42192515940698,-0.20818094936729103
The Wibbas Down Inn (Wetherspoon),Pub,51.41907746299677,-0.20276459371718267
Prince of Wales,Pub,51.42061205352621,-0.20633881445789418
The Old Frizzle,Bar,51.419625397629524,-0.20224600621880548
Garratt And Gauge,Pub,51.419613,-0.20547432
The Pod Bar,Nightclub,51.41930378281709,-0.20089840664157324
The Hand & Racquet,Pub,51.42172754363928,-0.20807151966130005
Berties Bar,Bar,51.42038898693611,-0.20642564537482225
All Bar One,Bar,51.42229051343989,-0.20864315830379823
601 Queens Road,Bar,51.420625,-0.205372
Smash,Sports Bar,51.419501,-0.201709
Suburban Bar & Lounge,Bar,51.41972327183463,-0.20574002698493138
hmvcurzon Wimbledon,Movie Theater,51.42049475630864,-0.20499336679883948
